date,SlowD,SlowK
2020-01-09 12:20:00,22.6719,11.7085
2020-01-09 12:21:00,11.3968,5.6215
2020-01-09 12:22:00,7.5336,5.2707
2020-01-09 12:23:00,4.7069,3.2284
2020-01-09 12:24:00,3.5104,2.0322
2020-01-09 12:25:00,6.0712,12.953
2020-01-09 12:26:00,9.4185,13.2702
2020-01-09 12:27:00,13.5579,14.4506
2020-01-09 12:28:00,10.6506,4.2309
2020-01-09 12:29:00,12.2757,18.1455
2020-01-09 12:30:00,17.5851,30.3789
2020-01-09 12:31:00,29.6553,40.4415
2020-01-09 12:32:00,35.733,36.3788
2020-01-09 12:33:00,38.861,39.7628
2020-01-09 12:34:00,35.2186,29.5143
2020-01-09 12:35:00,29.5843,19.4758
2020-01-09 12:36:00,18.3119,5.9455
2020-01-09 12:37:00,14.0365,16.6882
2020-01-09 12:38:00,20.7561,39.6347
2020-01-09 12:39:00,39.3703,61.7881
2020-01-09 12:40:00,59.6824,77.6243
2020-01-09 12:41:00,68.2612,65.371
2020-01-09 12:42:00,65.3329,53.0032
2020-01-09 12:43:00,51.2054,35.2419
2020-01-09 12:44:00,37.6724,24.772
2020-01-09 12:45:00,24.0794,12.2243
2020-01-09 12:46:00,16.2181,11.6579
2020-01-09 12:47:00,15.8799,23.7575
2020-01-09 12:48:00,26.643,44.5135
2020-01-09 12:49:00,44.6785,65.7647
2020-01-09 12:50:00,65.5392,86.3393
2020-01-09 12:51:00,83.0225,96.9634
2020-01-09 12:52:00,91.5468,91.3375
2020-01-09 12:53:00,87.1906,73.2707
2020-01-09 12:54:00,75.1396,60.8106
2020-01-09 12:55:00,58.1973,40.5106
2020-01-09 12:56:00,45.2931,34.5582
2020-01-09 12:57:00,37.9789,38.868
2020-01-09 12:58:00,45.0171,61.6252
2020-01-09 12:59:00,58.2205,74.1684
2020-01-09 13:00:00,71.4493,78.5545
2020-01-09 13:01:00,75.6694,74.2855
2020-01-09 13:02:00,77.7848,80.5143
2020-01-09 13:03:00,79.8657,84.7973
2020-01-09 13:04:00,86.5155,94.2348
2020-01-09 13:05:00,92.1123,97.3047
2020-01-09 13:06:00,95.2886,94.3261
2020-01-09 13:07:00,94.6257,92.2462
2020-01-09 13:08:00,91.1106,86.7596
2020-01-09 13:09:00,83.9287,72.7802
2020-01-09 13:10:00,71.8272,55.9418
2020-01-09 13:11:00,55.8775,38.9104
2020-01-09 13:12:00,44.8524,39.7052
2020-01-09 13:13:00,45.7464,58.6236
2020-01-09 13:14:00,59.8729,81.2898
2020-01-09 13:15:00,77.8579,93.6602
2020-01-09 13:16:00,86.7649,85.3446
2020-01-09 13:17:00,88.3235,85.9656
2020-01-09 13:18:00,86.8164,89.139
2020-01-09 13:19:00,87.9254,88.6714
2020-01-09 13:20:00,81.3824,66.3366
2020-01-09 13:21:00,66.6996,45.0909
2020-01-09 13:22:00,47.3084,30.4978
2020-01-09 13:23:00,35.7305,31.6027
2020-01-09 13:24:00,35.4892,44.367
2020-01-09 13:25:00,43.2683,53.8352
