date,VWAP
2020-01-14 15:48:00,538.3737
2020-01-14 15:49:00,538.375
2020-01-14 15:50:00,538.3767
2020-01-14 15:51:00,538.3781
2020-01-14 15:52:00,538.3758
2020-01-14 15:53:00,538.3735
2020-01-14 15:54:00,538.3694
2020-01-14 15:55:00,538.3673
2020-01-14 15:56:00,538.366
2020-01-14 15:57:00,538.3653
2020-01-14 15:58:00,538.3646
2020-01-14 15:59:00,538.3647
2020-01-14 16:00:00,538.3634
2020-01-15 09:31:00,529.5022
2020-01-15 09:32:00,529.8431
2020-01-15 09:33:00,529.9526
2020-01-15 09:34:00,529.9885
2020-01-15 09:35:00,530.0115
2020-01-15 09:36:00,530.2127
2020-01-15 09:37:00,530.3782
2020-01-15 09:38:00,530.4332
2020-01-15 09:39:00,530.461
2020-01-15 09:40:00,530.4781
