date,CCI
2020-01-15 09:38:00,140.4603
2020-01-15 09:39:00,96.0315
2020-01-15 09:40:00,133.093
2020-01-15 09:41:00,131.9781
2020-01-15 09:42:00,111.3149
2020-01-15 09:43:00,60.0902
2020-01-15 09:44:00,79.0524
2020-01-15 09:45:00,81.0106
2020-01-15 09:46:00,21.9553
2020-01-15 09:47:00,33.2715
2020-01-15 09:48:00,57.5985
2020-01-15 09:49:00,36.2096
2020-01-15 09:50:00,92.6805
2020-01-15 09:51:00,108.0006
2020-01-15 09:52:00,136.5592
2020-01-15 09:53:00,153.0296
2020-01-15 09:54:00,161.7556
2020-01-15 09:55:00,176.9013
2020-01-15 09:56:00,196.9716
2020-01-15 09:57:00,199.0968
2020-01-15 09:58:00,197.1275
2020-01-15 09:59:00,202.2336
2020-01-15 10:00:00,209.1529
2020-01-15 10:01:00,182.9051
2020-01-15 10:02:00,151.7816
2020-01-15 10:03:00,134.0155
2020-01-15 10:04:00,132.1351
2020-01-15 10:05:00,136.3416
2020-01-15 10:06:00,115.9743
2020-01-15 10:07:00,104.9574
2020-01-15 10:08:00,113.4358
2020-01-15 10:09:00,127.8151
2020-01-15 10:10:00,130.8857
2020-01-15 10:11:00,123.6304
2020-01-15 10:12:00,100.2165
2020-01-15 10:13:00,86.5889
2020-01-15 10:14:00,85.4344
2020-01-15 10:15:00,83.2356
2020-01-15 10:16:00,68.5149
2020-01-15 10:17:00,62.9256
2020-01-15 10:18:00,76.9917
2020-01-15 10:19:00,93.1866
2020-01-15 10:20:00,89.3877
2020-01-15 10:21:00,63.4624
2020-01-15 10:22:00,59.4218
2020-01-15 10:23:00,47.302
2020-01-15 10:24:00,27.271
2020-01-15 10:25:00,8.4635
2020-01-15 10:26:00,-5.328
2020-01-15 10:27:00,-0.3134
2020-01-15 10:28:00,-0.3693
2020-01-15 10:29:00,-12.141
2020-01-15 10:30:00,-15.4402
2020-01-15 10:31:00,-31.4766
2020-01-15 10:32:00,-53.124
2020-01-15 10:33:00,-39.3993
2020-01-15 10:34:00,-43.64
2020-01-15 10:35:00,-61.8224
2020-01-15 10:36:00,-24.5829
2020-01-15 10:37:00,0.3602
2020-01-15 10:38:00,12.1275
2020-01-15 10:39:00,0.2873
2020-01-15 10:40:00,-47.9484
2020-01-15 10:41:00,-47.8027
2020-01-15 10:42:00,-26.9278
2020-01-15 10:43:00,-40.5635
2020-01-15 10:44:00,-27.2293
2020-01-15 10:45:00,-36.5518
2020-01-15 10:46:00,-29.92
2020-01-15 10:47:00,-17.9224
2020-01-15 10:48:00,-46.5516
2020-01-15 10:49:00,-39.0378
2020-01-15 10:50:00,-50.4272
2020-01-15 10:51:00,-55.4379
2020-01-15 10:52:00,-35.9966
2020-01-15 10:53:00,-39.8224
2020-01-15 10:54:00,-42.3002
2020-01-15 10:55:00,-66.4892
2020-01-15 10:56:00,-70.9477
2020-01-15 10:57:00,-56.5722
2020-01-15 10:58:00,-44.3218
2020-01-15 10:59:00,-40.0076
2020-01-15 11:00:00,-17.4582
2020-01-15 11:01:00,12.7083
2020-01-15 11:02:00,-22.5215
2020-01-15 11:03:00,-100.5896
2020-01-15 11:04:00,-112.9324
2020-01-15 11:05:00,-87.6087
2020-01-15 11:06:00,-104.9316
2020-01-15 11:07:00,-148.2838
2020-01-15 11:08:00,-119.4315
2020-01-15 11:09:00,-116.8295
2020-01-15 11:10:00,-135.5288
2020-01-15 11:11:00,-154.8459
2020-01-15 11:12:00,-197.9045
2020-01-15 11:13:00,-204.8843
2020-01-15 11:14:00,-93.7427
2020-01-15 11:15:00,-61.8044
2020-01-15 11:16:00,-12.7165
2020-01-15 11:17:00,21.0126
2020-01-15 11:18:00,7.1193
2020-01-15 11:19:00,-8.7205
2020-01-15 11:20:00,11.6754
2020-01-15 11:21:00,-10.2908
2020-01-15 11:22:00,-49.8979
2020-01-15 11:23:00,-74.7769
2020-01-15 11:24:00,-64.1476
2020-01-15 11:25:00,-82.4134
2020-01-15 11:26:00,-81.761
2020-01-15 11:27:00,-68.8088
2020-01-15 11:28:00,-48.044
2020-01-15 11:29:00,-77.8918
2020-01-15 11:30:00,-166.8001
2020-01-15 11:31:00,-205.0399
2020-01-15 11:32:00,-169.3267
2020-01-15 11:33:00,-157.3853
2020-01-15 11:34:00,-118.1455
2020-01-15 11:35:00,-94.6376
2020-01-15 11:36:00,-45.1369
2020-01-15 11:37:00,-47.6617
2020-01-15 11:38:00,-61.2695
2020-01-15 11:39:00,-20.5048
2020-01-15 11:40:00,15.7766
2020-01-15 11:41:00,59.8414
2020-01-15 11:42:00,69.0044
2020-01-15 11:43:00,75.6407
2020-01-15 11:44:00,52.6718
2020-01-15 11:45:00,40.0349
2020-01-15 11:46:00,28.6269
2020-01-15 11:47:00,35.7071
2020-01-15 11:48:00,74.0894
2020-01-15 11:49:00,89.9361
2020-01-15 11:50:00,69.1633
2020-01-15 11:51:00,-1.1925
2020-01-15 11:52:00,26.0723
2020-01-15 11:53:00,48.3701
2020-01-15 11:54:00,45.4301
2020-01-15 11:55:00,-21.2012
2020-01-15 11:56:00,17.4426
2020-01-15 11:57:00,13.9266
2020-01-15 11:58:00,14.4414
2020-01-15 11:59:00,-80.2954
2020-01-15 12:00:00,-59.0159
2020-01-15 12:01:00,-74.3535
2020-01-15 12:02:00,-68.2075
2020-01-15 12:03:00,-48.2341
2020-01-15 12:04:00,-63.8621
2020-01-15 12:05:00,-84.1296
2020-01-15 12:06:00,-24.2876
2020-01-15 12:07:00,67.3378
2020-01-15 12:08:00,44.1178
2020-01-15 12:09:00,4.3446
2020-01-15 12:10:00,-58.8878
2020-01-15 12:11:00,-45.4448
2020-01-15 12:12:00,20.4046
2020-01-15 12:13:00,48.5706
2020-01-15 12:14:00,40.8627
2020-01-15 12:15:00,96.4834
2020-01-15 12:16:00,107.3736
2020-01-15 12:17:00,75.563
2020-01-15 12:18:00,69.7432
2020-01-15 12:19:00,75.5493
2020-01-15 12:20:00,17.0457
2020-01-15 12:21:00,13.64
2020-01-15 12:22:00,59.1463
2020-01-15 12:23:00,89.673
2020-01-15 12:24:00,64.8115
2020-01-15 12:25:00,63.7568
2020-01-15 12:26:00,123.4911
2020-01-15 12:27:00,126.0572
2020-01-15 12:28:00,75.5546
2020-01-15 12:29:00,98.8848
2020-01-15 12:30:00,95.858
2020-01-15 12:31:00,85.3064
2020-01-15 12:32:00,12.6142
2020-01-15 12:33:00,21.6802
2020-01-15 12:34:00,43.0535
2020-01-15 12:35:00,-6.0082
2020-01-15 12:36:00,-49.3773
2020-01-15 12:37:00,41.1479
2020-01-15 12:38:00,73.5861
2020-01-15 12:39:00,29.6878
2020-01-15 12:40:00,82.7174
2020-01-15 12:41:00,106.0665
2020-01-15 12:42:00,144.8818
2020-01-15 12:43:00,131.3406
2020-01-15 12:44:00,97.1931
2020-01-15 12:45:00,65.2563
2020-01-15 12:46:00,83.1965
2020-01-15 12:47:00,118.1904
2020-01-15 12:48:00,111.6008
2020-01-15 12:49:00,95.4517
2020-01-15 12:50:00,-0.2135
2020-01-15 12:51:00,-23.56
2020-01-15 12:52:00,-61.0615
2020-01-15 12:53:00,-162.0611
2020-01-15 12:54:00,-144.935
2020-01-15 12:55:00,-123.8349
2020-01-15 12:56:00,-114.0406
2020-01-15 12:57:00,-130.969
2020-01-15 12:58:00,-94.8407
2020-01-15 12:59:00,-95.1331
2020-01-15 13:00:00,-97.1472
2020-01-15 13:01:00,-174.6546
2020-01-15 13:02:00,-139.7674
2020-01-15 13:03:00,-106.4433
2020-01-15 13:04:00,-41.1943
2020-01-15 13:05:00,-90.8063
2020-01-15 13:06:00,-24.4063
2020-01-15 13:07:00,-26.1709
2020-01-15 13:08:00,-103.2771
2020-01-15 13:09:00,-134.5559
2020-01-15 13:10:00,-141.9436
2020-01-15 13:11:00,-81.1229
2020-01-15 13:12:00,-121.6823
2020-01-15 13:13:00,-98.1028
2020-01-15 13:14:00,-7.1848
2020-01-15 13:15:00,10.4187
2020-01-15 13:16:00,2.576
2020-01-15 13:17:00,44.4498
2020-01-15 13:18:00,61.7054
2020-01-15 13:19:00,61.1091
2020-01-15 13:20:00,85.1242
2020-01-15 13:21:00,64.8032
2020-01-15 13:22:00,42.4954
2020-01-15 13:23:00,-9.1119
2020-01-15 13:24:00,-29.9632
2020-01-15 13:25:00,-66.2995
2020-01-15 13:26:00,-72.4717
2020-01-15 13:27:00,-71.471
2020-01-15 13:28:00,-67.4385
2020-01-15 13:29:00,-63.8987
2020-01-15 13:30:00,-57.8362
2020-01-15 13:31:00,-11.0596
2020-01-15 13:32:00,20.7068
2020-01-15 13:33:00,20.063
2020-01-15 13:34:00,-145.9912
2020-01-15 13:35:00,-168.92
2020-01-15 13:36:00,-149.8937
2020-01-15 13:37:00,-112.4008
2020-01-15 13:38:00,-91.629
2020-01-15 13:39:00,-100.3087
2020-01-15 13:40:00,-98.1071
2020-01-15 13:41:00,-94.9124
2020-01-15 13:42:00,-108.1843
2020-01-15 13:43:00,-112.5172
2020-01-15 13:44:00,-137.8465
2020-01-15 13:45:00,-216.3737
2020-01-15 13:46:00,-254.0398
2020-01-15 13:47:00,-227.1374
2020-01-15 13:48:00,-211.4826
