date,ADX
2020-01-14 09:55:00,10.0824
2020-01-14 09:56:00,10.4381
2020-01-14 09:57:00,10.8041
2020-01-14 09:58:00,11.2431
2020-01-14 09:59:00,11.7215
2020-01-14 10:00:00,12.2046
2020-01-14 10:01:00,12.5393
2020-01-14 10:02:00,12.761
2020-01-14 10:03:00,12.9252
2020-01-14 10:04:00,13.0772
2020-01-14 10:05:00,13.2661
2020-01-14 10:06:00,13.4193
2020-01-14 10:07:00,13.554
2020-01-14 10:08:00,13.6303
2020-01-14 10:09:00,13.7054
2020-01-14 10:10:00,13.7214
2020-01-14 10:11:00,13.6819
2020-01-14 10:12:00,13.643
2020-01-14 10:13:00,13.6141
2020-01-14 10:14:00,13.6366
2020-01-14 10:15:00,13.6587
2020-01-14 10:16:00,13.6805
2020-01-14 10:17:00,13.6559
2020-01-14 10:18:00,13.5982
2020-01-14 10:19:00,13.5355
2020-01-14 10:20:00,13.4574
2020-01-14 10:21:00,13.4175
2020-01-14 10:22:00,13.3782
2020-01-14 10:23:00,13.1901
2020-01-14 10:24:00,13.0051
2020-01-14 10:25:00,12.8131
2020-01-14 10:26:00,12.6041
2020-01-14 10:27:00,12.429
2020-01-14 10:28:00,12.2569
2020-01-14 10:29:00,12.067
2020-01-14 10:30:00,11.8803
2020-01-14 10:31:00,11.7171
2020-01-14 10:32:00,11.5769
2020-01-14 10:33:00,11.3915
2020-01-14 10:34:00,11.2091
2020-01-14 10:35:00,11.0981
2020-01-14 10:36:00,10.9929
2020-01-14 10:37:00,10.8894
2020-01-14 10:38:00,10.7876
2020-01-14 10:39:00,10.6976
2020-01-14 10:40:00,10.5538
2020-01-14 10:41:00,10.4124
2020-01-14 10:42:00,10.2994
2020-01-14 10:43:00,10.2192
2020-01-14 10:44:00,10.1346
2020-01-14 10:45:00,9.9955
2020-01-14 10:46:00,9.92
2020-01-14 10:47:00,9.8655
2020-01-14 10:48:00,9.8316
2020-01-14 10:49:00,9.8271
2020-01-14 10:50:00,9.8872
2020-01-14 10:51:00,9.9741
2020-01-14 10:52:00,10.0669
2020-01-14 10:53:00,10.1402
2020-01-14 10:54:00,10.2003
2020-01-14 10:55:00,10.2776
2020-01-14 10:56:00,10.3803
2020-01-14 10:57:00,10.4497
2020-01-14 10:58:00,10.4763
2020-01-14 10:59:00,10.5025
2020-01-14 11:00:00,10.5103
2020-01-14 11:01:00,10.4595
2020-01-14 11:02:00,10.3858
2020-01-14 11:03:00,10.3332
2020-01-14 11:04:00,10.2701
2020-01-14 11:06:00,10.2081
2020-01-14 11:07:00,10.0767
2020-01-14 11:08:00,9.9256
2020-01-14 11:09:00,9.7771
2020-01-14 11:10:00,9.6419
2020-01-14 11:11:00,9.5359
2020-01-14 11:12:00,9.4317
2020-01-14 11:13:00,9.3719
2020-01-14 11:14:00,9.3443
2020-01-14 11:15:00,9.3376
2020-01-14 11:16:00,9.3188
2020-01-14 11:17:00,9.3003
2020-01-14 11:18:00,9.2105
2020-01-14 11:19:00,9.1222
2020-01-14 11:20:00,9.0517
2020-01-14 11:21:00,9.0094
2020-01-14 11:22:00,9.0299
2020-01-14 11:23:00,9.05
2020-01-14 11:24:00,9.0087
2020-01-14 11:25:00,8.9502
2020-01-14 11:26:00,8.875
2020-01-14 11:27:00,8.8118
2020-01-14 11:28:00,8.7377
2020-01-14 11:29:00,8.6647
2020-01-14 11:30:00,8.5931
2020-01-14 11:32:00,8.5564
2020-01-14 11:33:00,8.5423
2020-01-14 11:34:00,8.5157
2020-01-14 11:35:00,8.4894
2020-01-14 11:36:00,8.4376
2020-01-14 11:37:00,8.3867
2020-01-14 11:38:00,8.3235
2020-01-14 11:39:00,8.2613
2020-01-14 11:40:00,8.2077
2020-01-14 11:41:00,8.1551
2020-01-14 11:42:00,8.1281
2020-01-14 11:43:00,8.1261
2020-01-14 11:44:00,8.1362
2020-01-14 11:45:00,8.1523
2020-01-14 11:46:00,8.1107
2020-01-14 11:47:00,8.0759
2020-01-14 11:48:00,8.079
2020-01-14 11:49:00,8.0821
2020-01-14 11:50:00,8.0851
2020-01-14 11:51:00,8.088
2020-01-14 11:52:00,8.0461
2020-01-14 11:53:00,8.0048
2020-01-14 11:54:00,7.9346
2020-01-14 11:55:00,7.8509
2020-01-14 11:56:00,7.7636
2020-01-14 11:57:00,7.6648
2020-01-14 11:58:00,7.5745
2020-01-14 11:59:00,7.4857
2020-01-14 12:00:00,7.3836
2020-01-14 12:01:00,7.3118
2020-01-14 12:02:00,7.2553
2020-01-14 12:03:00,7.2139
2020-01-14 12:04:00,7.1732
2020-01-14 12:05:00,7.0942
2020-01-14 12:06:00,7.0088
2020-01-14 12:07:00,6.9093
2020-01-14 12:08:00,6.8705
2020-01-14 12:09:00,6.8466
2020-01-14 12:10:00,6.8515
2020-01-14 12:11:00,6.9109
2020-01-14 12:12:00,6.9957
2020-01-14 12:13:00,7.1048
2020-01-14 12:14:00,7.1941
2020-01-14 12:15:00,7.3203
2020-01-14 12:16:00,7.4569
2020-01-14 12:17:00,7.5742
2020-01-14 12:18:00,7.7147
2020-01-14 12:19:00,7.8656
2020-01-14 12:20:00,8.014
2020-01-14 12:21:00,8.1727
2020-01-14 12:22:00,8.3351
2020-01-14 12:23:00,8.5013
2020-01-14 12:24:00,8.6776
2020-01-14 12:25:00,8.7951
2020-01-14 12:26:00,8.9107
2020-01-14 12:27:00,9.0378
2020-01-14 12:28:00,9.1628
2020-01-14 12:29:00,9.2666
2020-01-14 12:30:00,9.3687
2020-01-14 12:31:00,9.4691
2020-01-14 12:32:00,9.6372
2020-01-14 12:33:00,9.8288
2020-01-14 12:34:00,10.0366
2020-01-14 12:35:00,10.241
2020-01-14 12:36:00,10.442
2020-01-14 12:37:00,10.6658
2020-01-14 12:38:00,10.8871
2020-01-14 12:39:00,11.1296
2020-01-14 12:40:00,11.368
2020-01-14 12:41:00,11.5805
2020-01-14 12:42:00,11.7047
2020-01-14 12:43:00,11.8268
2020-01-14 12:44:00,11.961
2020-01-14 12:45:00,12.093
2020-01-14 12:46:00,12.251
2020-01-14 12:47:00,12.3404
2020-01-14 12:48:00,12.3038
2020-01-14 12:49:00,12.2679
2020-01-14 12:50:00,12.2326
2020-01-14 12:51:00,12.1421
2020-01-14 12:52:00,12.053
2020-01-14 12:53:00,11.9289
2020-01-14 12:54:00,11.7888
2020-01-14 12:55:00,11.651
2020-01-14 12:56:00,11.4973
2020-01-14 12:57:00,11.3804
2020-01-14 12:58:00,11.2655
2020-01-14 12:59:00,11.1864
2020-01-14 13:00:00,11.1086
2020-01-14 13:01:00,11.0128
2020-01-14 13:02:00,10.9983
2020-01-14 13:03:00,10.9872
2020-01-14 13:04:00,10.9554
2020-01-14 13:05:00,10.9721
2020-01-14 13:06:00,10.9688
2020-01-14 13:07:00,10.997
2020-01-14 13:08:00,11.0554
2020-01-14 13:09:00,11.1129
2020-01-14 13:10:00,11.1089
2020-01-14 13:11:00,11.1041
2020-01-14 13:12:00,11.0418
2020-01-14 13:13:00,10.9806
2020-01-14 13:14:00,10.9372
2020-01-14 13:15:00,10.9353
2020-01-14 13:16:00,10.9415
2020-01-14 13:17:00,10.9949
2020-01-14 13:18:00,11.0925
2020-01-14 13:19:00,11.1885
2020-01-14 13:20:00,11.2214
2020-01-14 13:21:00,11.2537
2020-01-14 13:22:00,11.3164
2020-01-14 13:23:00,11.3931
2020-01-14 13:24:00,11.4594
2020-01-14 13:25:00,11.4718
2020-01-14 13:26:00,11.4997
2020-01-14 13:27:00,11.5272
2020-01-14 13:28:00,11.4547
2020-01-14 13:29:00,11.3833
2020-01-14 13:30:00,11.3131
2020-01-14 13:31:00,11.2539
2020-01-14 13:32:00,11.2293
2020-01-14 13:33:00,11.2052
2020-01-14 13:34:00,11.2149
2020-01-14 13:35:00,11.2569
2020-01-14 13:36:00,11.277
2020-01-14 13:37:00,11.2678
2020-01-14 13:38:00,11.3213
2020-01-14 13:39:00,11.3276
2020-01-14 13:40:00,11.1969
2020-01-14 13:41:00,11.0162
2020-01-14 13:42:00,10.8751
2020-01-14 13:43:00,10.7495
2020-01-14 13:44:00,10.7974
2020-01-14 13:45:00,10.8812
