date,Real Upper Band,Real Lower Band,Real Middle Band
2020-01-14 12:30:00,163.3412,162.8695,163.1053
2020-01-14 12:31:00,163.3403,162.8803,163.1103
2020-01-14 12:32:00,163.3403,162.89,163.1152
2020-01-14 12:33:00,163.3399,162.8993,163.1196
2020-01-14 12:34:00,163.3401,162.9091,163.1246
2020-01-14 12:35:00,163.3433,162.9153,163.1293
2020-01-14 12:36:00,163.3454,162.9241,163.1348
2020-01-14 12:37:00,163.3521,162.9291,163.1406
2020-01-14 12:38:00,163.3623,162.9276,163.1449
2020-01-14 12:39:00,163.3717,162.928,163.1499
2020-01-14 12:40:00,163.383,162.927,163.155
2020-01-14 12:41:00,163.394,162.928,163.161
2020-01-14 12:42:00,163.4035,162.9306,163.1671
2020-01-14 12:43:00,163.4138,162.9333,163.1736
2020-01-14 12:44:00,163.4168,162.9448,163.1808
2020-01-14 12:45:00,163.4228,162.9548,163.1888
2020-01-14 12:46:00,163.428,162.9669,163.1975
2020-01-14 12:47:00,163.4309,162.9797,163.2053
2020-01-14 12:48:00,163.4285,162.9965,163.2125
2020-01-14 12:49:00,163.4282,163.0122,163.2202
2020-01-14 12:50:00,163.429,163.0259,163.2275
2020-01-14 12:51:00,163.4283,163.0394,163.2338
2020-01-14 12:52:00,163.428,163.0521,163.2401
2020-01-14 12:53:00,163.4285,163.063,163.2457
2020-01-14 12:54:00,163.4278,163.0742,163.251
2020-01-14 12:55:00,163.4273,163.0829,163.2551
2020-01-14 12:56:00,163.4265,163.0911,163.2588
2020-01-14 12:57:00,163.4273,163.0951,163.2612
2020-01-14 12:58:00,163.4277,163.0972,163.2624
2020-01-14 12:59:00,163.4275,163.0993,163.2634
2020-01-14 13:00:00,163.4274,163.0997,163.2635
2020-01-14 13:01:00,163.4276,163.1015,163.2645
2020-01-14 13:02:00,163.429,163.1032,163.2661
2020-01-14 13:03:00,163.43,163.1039,163.267
2020-01-14 13:04:00,163.4314,163.1049,163.2681
2020-01-14 13:05:00,163.4335,163.1064,163.27
2020-01-14 13:06:00,163.4357,163.1082,163.272
2020-01-14 13:07:00,163.4388,163.1105,163.2746
2020-01-14 13:08:00,163.4463,163.1104,163.2783
2020-01-14 13:09:00,163.4491,163.1134,163.2813
2020-01-14 13:10:00,163.4501,163.117,163.2835
2020-01-14 13:11:00,163.4514,163.1185,163.285
2020-01-14 13:12:00,163.452,163.1198,163.2859
2020-01-14 13:13:00,163.4528,163.122,163.2874
2020-01-14 13:14:00,163.4527,163.1229,163.2878
2020-01-14 13:15:00,163.453,163.1241,163.2885
2020-01-14 13:16:00,163.453,163.1267,163.2899
2020-01-14 13:17:00,163.4526,163.1324,163.2925
2020-01-14 13:18:00,163.4512,163.1411,163.2962
2020-01-14 13:19:00,163.4515,163.1454,163.2984
2020-01-14 13:20:00,163.4495,163.1516,163.3005
2020-01-14 13:21:00,163.4477,163.1588,163.3032
2020-01-14 13:22:00,163.4464,163.1645,163.3055
2020-01-14 13:23:00,163.4466,163.1668,163.3067
2020-01-14 13:24:00,163.4463,163.1713,163.3088
2020-01-14 13:25:00,163.4448,163.1779,163.3114
2020-01-14 13:26:00,163.4427,163.184,163.3134
2020-01-14 13:27:00,163.4418,163.1881,163.315
2020-01-14 13:28:00,163.4403,163.1933,163.3168
2020-01-14 13:29:00,163.4381,163.202,163.3201
2020-01-14 13:30:00,163.435,163.2109,163.323
2020-01-14 13:31:00,163.434,163.2187,163.3264
2020-01-14 13:32:00,163.4383,163.2228,163.3305
2020-01-14 13:33:00,163.4461,163.2254,163.3358
2020-01-14 13:34:00,163.4523,163.228,163.3401
2020-01-14 13:35:00,163.4623,163.2266,163.3445
2020-01-14 13:36:00,163.477,163.2215,163.3493
2020-01-14 13:37:00,163.4925,163.1974,163.345
2020-01-14 13:38:00,163.5086,163.1705,163.3396
2020-01-14 13:39:00,163.5201,163.1489,163.3345
2020-01-14 13:44:00,163.5342,163.1216,163.3279
2020-01-14 13:45:00,163.5479,163.0934,163.3207
2020-01-14 13:46:00,163.5516,163.0791,163.3153
2020-01-14 13:47:00,163.5593,163.057,163.3082
2020-01-14 13:48:00,163.5644,163.0402,163.3023
2020-01-14 13:49:00,163.5662,163.0255,163.2958
2020-01-14 13:50:00,163.5624,163.019,163.2907
2020-01-14 13:51:00,163.559,163.014,163.2865
2020-01-14 13:52:00,163.5594,163.0043,163.2818
2020-01-14 13:53:00,163.5589,162.9929,163.2759
2020-01-14 13:54:00,163.5575,162.9824,163.2699
2020-01-14 13:55:00,163.5597,162.9671,163.2634
2020-01-14 13:56:00,163.5668,162.943,163.2549
2020-01-14 13:57:00,163.5704,162.9237,163.2471
2020-01-14 13:58:00,163.5712,162.9095,163.2403
2020-01-14 13:59:00,163.5735,162.8935,163.2335
2020-01-14 14:00:00,163.5838,162.865,163.2244
2020-01-14 14:01:00,163.5932,162.8375,163.2153
2020-01-14 14:02:00,163.6019,162.8117,163.2068
2020-01-14 14:03:00,163.6263,162.7637,163.195
2020-01-14 14:04:00,163.6561,162.7078,163.1819
2020-01-14 14:05:00,163.6719,162.6676,163.1698
2020-01-14 14:06:00,163.6806,162.6347,163.1576
2020-01-14 14:07:00,163.684,162.6097,163.1469
2020-01-14 14:08:00,163.6841,162.5893,163.1367
2020-01-14 14:09:00,163.6874,162.561,163.1242
2020-01-14 14:10:00,163.6872,162.5373,163.1123
2020-01-14 14:11:00,163.6856,162.5136,163.0996
2020-01-14 14:12:00,163.6809,162.4891,163.085
2020-01-14 14:13:00,163.6794,162.4624,163.0709
2020-01-14 14:14:00,163.6873,162.4216,163.0545
2020-01-14 14:15:00,163.6844,162.3977,163.0411
2020-01-14 14:16:00,163.6796,162.3786,163.0291
2020-01-14 14:17:00,163.6789,162.3496,163.0143
2020-01-14 14:18:00,163.6835,162.3142,162.9988
2020-01-14 14:19:00,163.6822,162.2853,162.9838
2020-01-14 14:20:00,163.6768,162.2628,162.9698
2020-01-14 14:21:00,163.6686,162.2414,162.955
2020-01-14 14:22:00,163.6577,162.2221,162.9399
2020-01-14 14:23:00,163.6439,162.2106,162.9273
2020-01-14 14:24:00,163.6318,162.1978,162.9148
2020-01-14 14:25:00,163.6171,162.1869,162.902
2020-01-14 14:26:00,163.6005,162.1825,162.8915
2020-01-14 14:27:00,163.5832,162.1803,162.8817
2020-01-14 14:28:00,163.5644,162.1778,162.8711
2020-01-14 14:29:00,163.5448,162.1788,162.8618
2020-01-14 14:30:00,163.5262,162.1785,162.8524
2020-01-14 14:31:00,163.5067,162.1791,162.8429
2020-01-14 14:32:00,163.4862,162.1814,162.8338
2020-01-14 14:33:00,163.4628,162.1876,162.8252
2020-01-14 14:34:00,163.4389,162.1933,162.8161
2020-01-14 14:35:00,163.4109,162.2017,162.8063
2020-01-14 14:36:00,163.3755,162.2143,162.7949
2020-01-14 14:37:00,163.3334,162.2324,162.7829
2020-01-14 14:38:00,163.2914,162.2518,162.7716
2020-01-14 14:39:00,163.2421,162.2762,162.7592
2020-01-14 14:40:00,163.1819,162.3095,162.7457
2020-01-14 14:41:00,163.1682,162.3111,162.7397
2020-01-14 14:42:00,163.1573,162.3129,162.7351
2020-01-14 14:43:00,163.1448,162.3154,162.7301
2020-01-14 14:44:00,163.1361,162.3168,162.7264
2020-01-14 14:45:00,163.128,162.3169,162.7224
2020-01-14 14:46:00,163.1126,162.3209,162.7168
2020-01-14 14:47:00,163.1028,162.3221,162.7124
2020-01-14 14:48:00,163.0896,162.3244,162.707
2020-01-14 14:49:00,163.0753,162.3276,162.7014
2020-01-14 14:50:00,163.0514,162.3357,162.6935
2020-01-14 14:51:00,163.0227,162.3452,162.6839
2020-01-14 14:52:00,163.0006,162.3493,162.6749
2020-01-14 14:53:00,162.98,162.3539,162.667
2020-01-14 14:54:00,162.958,162.3588,162.6584
2020-01-14 14:55:00,162.9409,162.3613,162.6511
2020-01-14 14:56:00,162.9315,162.3597,162.6456
2020-01-14 14:57:00,162.9193,162.3588,162.639
2020-01-14 14:58:00,162.9015,162.3631,162.6323
2020-01-14 14:59:00,162.8857,162.3657,162.6257
2020-01-14 15:00:00,162.88,162.3637,162.6218
2020-01-14 15:01:00,162.8747,162.363,162.6188
2020-01-14 15:02:00,162.8691,162.3611,162.6151
2020-01-14 15:03:00,162.8693,162.3631,162.6162
2020-01-14 15:04:00,162.8672,162.3683,162.6178
2020-01-14 15:05:00,162.8682,162.3652,162.6167
2020-01-14 15:06:00,162.8693,162.3601,162.6147
2020-01-14 15:07:00,162.8686,162.3546,162.6116
2020-01-14 15:08:00,162.8669,162.3476,162.6073
2020-01-14 15:09:00,162.8687,162.3403,162.6045
2020-01-14 15:10:00,162.8705,162.3309,162.6007
2020-01-14 15:11:00,162.8741,162.3188,162.5965
2020-01-14 15:12:00,162.8799,162.3046,162.5922
2020-01-14 15:13:00,162.8888,162.2861,162.5875
2020-01-14 15:14:00,162.8968,162.2731,162.585
2020-01-14 15:15:00,162.9055,162.2543,162.5799
2020-01-14 15:16:00,162.9125,162.2351,162.5738
2020-01-14 15:17:00,162.9174,162.2246,162.571
2020-01-14 15:18:00,162.9188,162.2219,162.5703
2020-01-14 15:19:00,162.9231,162.2131,162.5681
2020-01-14 15:20:00,162.9291,162.1994,162.5643
2020-01-14 15:21:00,162.9304,162.1951,162.5628
2020-01-14 15:22:00,162.9316,162.1907,162.5612
2020-01-14 15:23:00,162.9314,162.1844,162.5579
2020-01-14 15:24:00,162.9314,162.179,162.5552
2020-01-14 15:25:00,162.9316,162.1725,162.552
2020-01-14 15:26:00,162.9287,162.1629,162.5458
2020-01-14 15:27:00,162.9247,162.1512,162.538
2020-01-14 15:28:00,162.9203,162.1435,162.5319
2020-01-14 15:29:00,162.9164,162.1264,162.5214
2020-01-14 15:30:00,162.9136,162.1095,162.5116
2020-01-14 15:31:00,162.9116,162.0906,162.5011
2020-01-14 15:32:00,162.9048,162.0766,162.4907
2020-01-14 15:33:00,162.8895,162.0706,162.4801
2020-01-14 15:34:00,162.8754,162.0666,162.471
2020-01-14 15:35:00,162.8611,162.062,162.4616
2020-01-14 15:36:00,162.8503,162.0521,162.4512
2020-01-14 15:37:00,162.8364,162.046,162.4412
2020-01-14 15:38:00,162.8191,162.0447,162.4319
2020-01-14 15:39:00,162.8057,162.0376,162.4216
2020-01-14 15:40:00,162.7928,162.0304,162.4116
2020-01-14 15:41:00,162.7802,162.0273,162.4038
2020-01-14 15:42:00,162.7628,162.0284,162.3956
2020-01-14 15:43:00,162.7452,162.0324,162.3888
2020-01-14 15:44:00,162.7248,162.038,162.3814
2020-01-14 15:45:00,162.7078,162.04,162.3739
2020-01-14 15:46:00,162.6889,162.0449,162.3669
2020-01-14 15:47:00,162.6704,162.0517,162.361
2020-01-14 15:48:00,162.6525,162.0563,162.3544
2020-01-14 15:49:00,162.635,162.0565,162.3458
2020-01-14 15:50:00,162.6242,162.0475,162.3358
2020-01-14 15:51:00,162.6333,162.0133,162.3233
2020-01-14 15:52:00,162.6487,161.972,162.3103
2020-01-14 15:53:00,162.6465,161.9527,162.2996
2020-01-14 15:54:00,162.6453,161.9335,162.2894
2020-01-14 15:55:00,162.6381,161.9228,162.2804
2020-01-14 15:56:00,162.6273,161.9196,162.2734
2020-01-14 15:57:00,162.6181,161.9149,162.2665
2020-01-14 15:58:00,162.6074,161.9082,162.2578
2020-01-14 15:59:00,162.5988,161.8983,162.2485
2020-01-14 16:00:00,162.5849,161.8999,162.2424
2020-01-15 09:31:00,162.5892,161.8972,162.2432
2020-01-15 09:32:00,162.6041,161.888,162.246
2020-01-15 09:33:00,162.6231,161.8755,162.2493
2020-01-15 09:34:00,162.6643,161.8483,162.2563
2020-01-15 09:35:00,162.7052,161.8232,162.2642
2020-01-15 09:36:00,162.7564,161.7916,162.274
2020-01-15 09:37:00,162.7998,161.7666,162.2832
2020-01-15 09:38:00,162.8514,161.7373,162.2944
2020-01-15 09:39:00,162.9125,161.703,162.3078
2020-01-15 09:40:00,162.9665,161.6757,162.3211
2020-01-15 09:41:00,163.0384,161.6383,162.3384
2020-01-15 09:42:00,163.0934,161.6154,162.3544
2020-01-15 09:43:00,163.1471,161.5966,162.3719
2020-01-15 09:44:00,163.197,161.5827,162.3899
2020-01-15 09:45:00,163.2475,161.5688,162.4081
2020-01-15 09:46:00,163.2827,161.5648,162.4237
2020-01-15 09:47:00,163.3148,161.5618,162.4383
2020-01-15 09:48:00,163.3483,161.5578,162.4531
2020-01-15 09:49:00,163.3754,161.5589,162.4672
2020-01-15 09:50:00,163.4054,161.5601,162.4827
2020-01-15 09:51:00,163.4344,161.5581,162.4962
2020-01-15 09:52:00,163.4629,161.557,162.5099
2020-01-15 09:53:00,163.4803,161.56,162.5202
2020-01-15 09:54:00,163.4982,161.5631,162.5307
2020-01-15 09:55:00,163.5214,161.5652,162.5433
2020-01-15 09:56:00,163.544,161.5697,162.5568
2020-01-15 09:57:00,163.5625,161.5778,162.5702
2020-01-15 09:58:00,163.5835,161.5833,162.5834
2020-01-15 09:59:00,163.6051,161.5956,162.6004
2020-01-15 10:00:00,163.6289,161.6079,162.6184
2020-01-15 10:01:00,163.6527,161.6226,162.6377
2020-01-15 10:02:00,163.677,161.6362,162.6566
2020-01-15 10:03:00,163.6987,161.6492,162.6739
2020-01-15 10:04:00,163.717,161.662,162.6895
2020-01-15 10:05:00,163.7334,161.6771,162.7053
2020-01-15 10:06:00,163.7487,161.6971,162.7229
2020-01-15 10:07:00,163.7691,161.7146,162.7418
2020-01-15 10:08:00,163.79,161.7302,162.7601
2020-01-15 10:09:00,163.8079,161.752,162.7799
2020-01-15 10:10:00,163.8243,161.7756,162.8
2020-01-15 10:11:00,163.8391,161.7965,162.8178
2020-01-15 10:12:00,163.8523,161.8173,162.8348
2020-01-15 10:13:00,163.8632,161.8361,162.8496
2020-01-15 10:14:00,163.8739,161.8561,162.865
2020-01-15 10:15:00,163.8824,161.8804,162.8814
2020-01-15 10:16:00,163.8908,161.9035,162.8971
2020-01-15 10:17:00,163.8988,161.9247,162.9117
2020-01-15 10:18:00,163.909,161.9496,162.9293
2020-01-15 10:19:00,163.9158,161.9837,162.9497
2020-01-15 10:20:00,163.9152,162.0286,162.9719
2020-01-15 10:21:00,163.8958,162.0981,162.9969
2020-01-15 10:22:00,163.8652,162.1813,163.0233
2020-01-15 10:23:00,163.8386,162.2527,163.0457
2020-01-15 10:24:00,163.8067,162.3307,163.0687
2020-01-15 10:25:00,163.776,162.4046,163.0903
2020-01-15 10:26:00,163.7497,162.4712,163.1104
2020-01-15 10:27:00,163.7172,162.5468,163.132
2020-01-15 10:28:00,163.6663,162.6429,163.1546
2020-01-15 10:29:00,163.5898,162.7664,163.1781
2020-01-15 10:30:00,163.5262,162.8741,163.2001
2020-01-15 10:31:00,163.5105,162.917,163.2138
2020-01-15 10:32:00,163.4945,162.9561,163.2253
2020-01-15 10:33:00,163.4827,162.9878,163.2353
2020-01-15 10:34:00,163.4882,163.0007,163.2444
2020-01-15 10:35:00,163.4914,163.0155,163.2534
2020-01-15 10:36:00,163.5011,163.0208,163.2609
2020-01-15 10:37:00,163.5157,163.0248,163.2703
2020-01-15 10:38:00,163.542,163.0172,163.2796
2020-01-15 10:39:00,163.5652,163.0083,163.2868
2020-01-15 10:40:00,163.5846,163.0035,163.294
2020-01-15 10:41:00,163.6104,162.9893,163.2999
2020-01-15 10:42:00,163.6411,162.9755,163.3083
2020-01-15 10:43:00,163.6788,162.9569,163.3179
2020-01-15 10:44:00,163.7152,162.9405,163.3278
2020-01-15 10:45:00,163.7451,162.9281,163.3366
2020-01-15 10:46:00,163.7773,162.9202,163.3488
2020-01-15 10:47:00,163.8054,162.9166,163.361
2020-01-15 10:48:00,163.8243,162.9175,163.3709
2020-01-15 10:49:00,163.8427,162.9225,163.3826
2020-01-15 10:50:00,163.8586,162.9267,163.3926
2020-01-15 10:51:00,163.8732,162.9317,163.4025
2020-01-15 10:52:00,163.8872,162.9371,163.4121
2020-01-15 10:53:00,163.8925,162.9559,163.4242
2020-01-15 10:54:00,163.8961,162.975,163.4355
2020-01-15 10:55:00,163.9028,162.9874,163.4451
2020-01-15 10:56:00,163.9128,162.9989,163.4559
2020-01-15 10:57:00,163.9224,163.0143,163.4684
2020-01-15 10:58:00,163.9324,163.027,163.4797
2020-01-15 10:59:00,163.9403,163.0387,163.4895
2020-01-15 11:00:00,163.9518,163.0463,163.4991
2020-01-15 11:01:00,163.961,163.0537,163.5074
2020-01-15 11:02:00,163.9632,163.062,163.5126
2020-01-15 11:03:00,163.9623,163.0715,163.5169
2020-01-15 11:04:00,163.9621,163.086,163.524
2020-01-15 11:05:00,163.9644,163.1015,163.5329
2020-01-15 11:06:00,163.9644,163.1161,163.5403
2020-01-15 11:07:00,163.9647,163.1241,163.5444
2020-01-15 11:08:00,163.9663,163.132,163.5492
2020-01-15 11:09:00,163.9696,163.14,163.5548
2020-01-15 11:10:00,163.9722,163.148,163.5601
2020-01-15 11:11:00,163.9709,163.158,163.5644
2020-01-15 11:12:00,163.9682,163.1683,163.5683
2020-01-15 11:13:00,163.963,163.183,163.573
2020-01-15 11:14:00,163.9592,163.1987,163.579
2020-01-15 11:15:00,163.9575,163.2152,163.5864
2020-01-15 11:16:00,163.9576,163.2321,163.5949
2020-01-15 11:17:00,163.9566,163.2511,163.6039
2020-01-15 11:18:00,163.9581,163.2626,163.6104
2020-01-15 11:19:00,163.9616,163.2715,163.6165
2020-01-15 11:20:00,163.9654,163.2811,163.6233
2020-01-15 11:21:00,163.965,163.2956,163.6303
2020-01-15 11:22:00,163.9615,163.3104,163.636
2020-01-15 11:23:00,163.9531,163.3321,163.6426
2020-01-15 11:24:00,163.9462,163.3525,163.6494
2020-01-15 11:25:00,163.9375,163.3721,163.6548
2020-01-15 11:26:00,163.929,163.3886,163.6588
2020-01-15 11:27:00,163.9235,163.4012,163.6624
2020-01-15 11:28:00,163.917,163.4144,163.6657
2020-01-15 11:29:00,163.9123,163.4224,163.6674
2020-01-15 11:30:00,163.9179,163.4128,163.6654
2020-01-15 11:31:00,163.9213,163.4071,163.6642
2020-01-15 11:32:00,163.9192,163.4107,163.6649
2020-01-15 11:33:00,163.9194,163.4103,163.6649
2020-01-15 11:34:00,163.9221,163.4053,163.6637
2020-01-15 11:35:00,163.9218,163.4059,163.6639
2020-01-15 11:36:00,163.9223,163.4049,163.6636
2020-01-15 11:37:00,163.9252,163.3975,163.6613
2020-01-15 11:38:00,163.927,163.3883,163.6577
2020-01-15 11:39:00,163.9276,163.3826,163.6551
2020-01-15 11:40:00,163.9282,163.3779,163.6531
2020-01-15 11:41:00,163.9267,163.3713,163.649
2020-01-15 11:42:00,163.9233,163.3652,163.6442
2020-01-15 11:43:00,163.914,163.3633,163.6386
2020-01-15 11:44:00,163.9039,163.3601,163.632
2020-01-15 11:45:00,163.8962,163.355,163.6256
2020-01-15 11:46:00,163.8872,163.347,163.6171
2020-01-15 11:47:00,163.8786,163.3392,163.6089
2020-01-15 11:48:00,163.8732,163.334,163.6036
2020-01-15 11:49:00,163.8648,163.3338,163.5993
2020-01-15 11:50:00,163.8586,163.3313,163.595
2020-01-15 11:51:00,163.8524,163.3305,163.5915
2020-01-15 11:52:00,163.8462,163.3308,163.5885
2020-01-15 11:53:00,163.8432,163.3313,163.5872
2020-01-15 11:54:00,163.8408,163.3314,163.5861
2020-01-15 11:55:00,163.8369,163.3288,163.5829
2020-01-15 11:56:00,163.8288,163.3287,163.5788
2020-01-15 11:57:00,163.8172,163.3296,163.5734
2020-01-15 11:58:00,163.8055,163.3305,163.568
2020-01-15 11:59:00,163.7997,163.3231,163.5614
2020-01-15 12:00:00,163.7868,163.3241,163.5555
2020-01-15 12:01:00,163.7763,163.3255,163.5509
2020-01-15 12:02:00,163.7749,163.3248,163.5498
2020-01-15 12:03:00,163.7752,163.3255,163.5503
2020-01-15 12:04:00,163.7739,163.3254,163.5496
2020-01-15 12:05:00,163.7674,163.3271,163.5472
2020-01-15 12:06:00,163.7647,163.3274,163.5461
2020-01-15 12:07:00,163.7721,163.3252,163.5487
2020-01-15 12:08:00,163.7762,163.3239,163.55
2020-01-15 12:09:00,163.7778,163.3232,163.5505
2020-01-15 12:10:00,163.7827,163.321,163.5518
2020-01-15 12:11:00,163.7937,163.3173,163.5555
2020-01-15 12:12:00,163.8058,163.3147,163.5603
2020-01-15 12:13:00,163.8182,163.3124,163.5653
2020-01-15 12:14:00,163.8244,163.3109,163.5676
2020-01-15 12:15:00,163.8307,163.3081,163.5694
2020-01-15 12:16:00,163.8374,163.3043,163.5709
2020-01-15 12:17:00,163.8414,163.3022,163.5718
2020-01-15 12:18:00,163.8408,163.3024,163.5716
2020-01-15 12:19:00,163.8365,163.304,163.5703
2020-01-15 12:20:00,163.8285,163.3069,163.5677
2020-01-15 12:21:00,163.8229,163.3087,163.5658
2020-01-15 12:22:00,163.8255,163.3078,163.5666
2020-01-15 12:23:00,163.8284,163.3069,163.5676
2020-01-15 12:24:00,163.8279,163.3071,163.5675
2020-01-15 12:25:00,163.832,163.3061,163.5691
2020-01-15 12:26:00,163.8364,163.3064,163.5714
2020-01-15 12:27:00,163.84,163.3061,163.5731
2020-01-15 12:28:00,163.842,163.3066,163.5743
2020-01-15 12:29:00,163.849,163.3086,163.5788
2020-01-15 12:30:00,163.8521,163.3174,163.5848
2020-01-15 12:31:00,163.8571,163.3253,163.5912
2020-01-15 12:32:00,163.8587,163.3314,163.595
2020-01-15 12:33:00,163.8604,163.3408,163.6006
2020-01-15 12:34:00,163.8643,163.3479,163.6061
2020-01-15 12:35:00,163.866,163.3522,163.6091
2020-01-15 12:36:00,163.8667,163.3568,163.6118
2020-01-15 12:37:00,163.8716,163.3629,163.6172
2020-01-15 12:38:00,163.8813,163.3665,163.6239
2020-01-15 12:39:00,163.8883,163.3697,163.629
2020-01-15 12:40:00,163.8992,163.3709,163.635
2020-01-15 12:41:00,163.9109,163.3726,163.6418
2020-01-15 12:42:00,163.924,163.374,163.649
2020-01-15 12:43:00,163.9309,163.3774,163.6542
2020-01-15 12:44:00,163.9317,163.3852,163.6585
2020-01-15 12:45:00,163.9319,163.3947,163.6633
2020-01-15 12:46:00,163.9299,163.4109,163.6704
2020-01-15 12:47:00,163.9269,163.4281,163.6775
2020-01-15 12:48:00,163.9258,163.4396,163.6827
2020-01-15 12:49:00,163.9281,163.4455,163.6868
2020-01-15 12:50:00,163.9267,163.4544,163.6905
2020-01-15 12:51:00,163.9256,163.4595,163.6925
2020-01-15 12:52:00,163.925,163.4626,163.6938
2020-01-15 12:53:00,163.9288,163.4531,163.691
2020-01-15 12:54:00,163.9315,163.4461,163.6888
2020-01-15 12:55:00,163.9317,163.4458,163.6887
2020-01-15 12:56:00,163.933,163.4432,163.6881
2020-01-15 12:57:00,163.9367,163.4369,163.6868
2020-01-15 12:58:00,163.939,163.433,163.686
2020-01-15 12:59:00,163.9335,163.4416,163.6876
2020-01-15 13:00:00,163.933,163.4424,163.6877
2020-01-15 13:01:00,163.9406,163.4302,163.6854
2020-01-15 13:02:00,163.9449,163.4221,163.6835
2020-01-15 13:03:00,163.9478,163.416,163.6819
2020-01-15 13:04:00,163.9533,163.4045,163.6789
2020-01-15 13:05:00,163.9588,163.393,163.6759
2020-01-15 13:06:00,163.9611,163.3867,163.6739
2020-01-15 13:07:00,163.9629,163.3747,163.6688
2020-01-15 13:08:00,163.9644,163.3644,163.6644
2020-01-15 13:09:00,163.9655,163.3541,163.6598
2020-01-15 13:10:00,163.9638,163.3469,163.6553
2020-01-15 13:11:00,163.9603,163.3404,163.6503
2020-01-15 13:12:00,163.9574,163.3306,163.644
2020-01-15 13:13:00,163.9536,163.3212,163.6374
2020-01-15 13:14:00,163.9504,163.3165,163.6334
2020-01-15 13:15:00,163.9443,163.3139,163.6291
2020-01-15 13:16:00,163.9351,163.312,163.6235
2020-01-15 13:17:00,163.9266,163.311,163.6188
2020-01-15 13:18:00,163.9233,163.3101,163.6167
2020-01-15 13:19:00,163.9214,163.3057,163.6135
2020-01-15 13:20:00,163.9204,163.3035,163.612
2020-01-15 13:21:00,163.9193,163.3015,163.6104
2020-01-15 13:22:00,163.9156,163.3001,163.6079
2020-01-15 13:23:00,163.9117,163.2974,163.6045
2020-01-15 13:24:00,163.9091,163.2939,163.6015
2020-01-15 13:25:00,163.9053,163.2888,163.5971
2020-01-15 13:26:00,163.9017,163.2864,163.5941
2020-01-15 13:27:00,163.8981,163.2841,163.5911
2020-01-15 13:28:00,163.896,163.2813,163.5887
2020-01-15 13:29:00,163.8899,163.28,163.5849
2020-01-15 13:30:00,163.8845,163.2787,163.5816
2020-01-15 13:31:00,163.8782,163.2798,163.579
2020-01-15 13:32:00,163.8762,163.2795,163.5779
2020-01-15 13:33:00,163.8722,163.2799,163.576
2020-01-15 13:34:00,163.8663,163.2741,163.5702
2020-01-15 13:35:00,163.8628,163.2713,163.567
2020-01-15 13:36:00,163.8605,163.2701,163.5653
2020-01-15 13:37:00,163.852,163.2713,163.5616
2020-01-15 13:38:00,163.8367,163.2755,163.5561
2020-01-15 13:39:00,163.8246,163.2785,163.5515
2020-01-15 13:40:00,163.8069,163.2857,163.5463
2020-01-15 13:41:00,163.7864,163.2962,163.5413
2020-01-15 13:42:00,163.7617,163.3106,163.5361
2020-01-15 13:43:00,163.7442,163.3194,163.5318
2020-01-15 13:44:00,163.7357,163.3229,163.5293
2020-01-15 13:45:00,163.7248,163.3268,163.5258
2020-01-15 13:46:00,163.7087,163.3354,163.5221
2020-01-15 13:47:00,163.6949,163.3441,163.5195
2020-01-15 13:48:00,163.6845,163.3506,163.5175
2020-01-15 13:49:00,163.6709,163.3595,163.5152
2020-01-15 13:50:00,163.6618,163.3649,163.5134
2020-01-15 13:51:00,163.6576,163.3671,163.5124
2020-01-15 13:52:00,163.6531,163.3693,163.5112
2020-01-15 13:53:00,163.6531,163.3696,163.5114
2020-01-15 13:54:00,163.6547,163.3647,163.5097
2020-01-15 13:55:00,163.6561,163.3598,163.5079
2020-01-15 13:56:00,163.6576,163.3551,163.5064
2020-01-15 13:57:00,163.6596,163.3514,163.5055
2020-01-15 13:58:00,163.6635,163.3439,163.5037
2020-01-15 13:59:00,163.6667,163.3368,163.5018
2020-01-15 14:00:00,163.6668,163.3363,163.5015
2020-01-15 14:01:00,163.6643,163.3421,163.5032
2020-01-15 14:02:00,163.6639,163.3442,163.504
2020-01-15 14:03:00,163.664,163.3457,163.5049
2020-01-15 14:04:00,163.6631,163.3487,163.5059
2020-01-15 14:05:00,163.6618,163.3529,163.5074
2020-01-15 14:06:00,163.6623,163.3511,163.5067
2020-01-15 14:07:00,163.6618,163.3536,163.5077
2020-01-15 14:08:00,163.6617,163.3556,163.5086
2020-01-15 14:09:00,163.6613,163.3576,163.5094
2020-01-15 14:10:00,163.6622,163.3587,163.5104
2020-01-15 14:11:00,163.664,163.3597,163.5118
2020-01-15 14:12:00,163.6648,163.3637,163.5143
2020-01-15 14:13:00,163.6673,163.3677,163.5175
2020-01-15 14:14:00,163.6722,163.3672,163.5197
2020-01-15 14:15:00,163.6784,163.3651,163.5218
2020-01-15 14:16:00,163.6863,163.3629,163.5246
2020-01-15 14:17:00,163.6935,163.3604,163.5269
2020-01-15 14:18:00,163.7008,163.3567,163.5288
2020-01-15 14:19:00,163.71,163.3547,163.5324
2020-01-15 14:20:00,163.7204,163.3509,163.5356
2020-01-15 14:21:00,163.731,163.347,163.539
2020-01-15 14:22:00,163.7431,163.3415,163.5423
2020-01-15 14:23:00,163.7575,163.3362,163.5468
2020-01-15 14:24:00,163.7711,163.3323,163.5517
2020-01-15 14:25:00,163.7845,163.3304,163.5575
2020-01-15 14:26:00,163.7939,163.3289,163.5614
2020-01-15 14:27:00,163.805,163.3267,163.5658
